user_id,sentence_id,brontekst,tokens,preconditions,number of preconditions,"ambiguious (1 = true, 0  false)",srl_tags,annotation_round,comments,timestamps,is_test_sentence,law,new_srl_tags
annotator_3,576-Zorgverzekeringswet,"Een zorgaanbieder die aan een verzekerde zorg of andere diensten ,  bedoeld in  ,  heeft verleend ,  en die de kosten daarvan krachtens een door hem met de zorgverzekeraar gesloten overeenkomst rechtstreeks bij die zorgverzekeraar in rekening brengt ,  verstrekt die zorgverzekeraar of een door die zorgverzekeraar aangewezen persoon de persoonsgegevens van de verzekerde ,  waaronder gegevens over gezondheid als bedoeld in ","['Een', 'zorgaanbieder', 'die', 'aan', 'een', 'verzekerde', 'zorg', 'of', 'andere', 'diensten', ',', 'bedoeld', 'in', ',', 'heeft', 'verleend', ',', 'en', 'die', 'de', 'kosten', 'daarvan', 'krachtens', 'een', 'door', 'hem', 'met', 'de', 'zorgverzekeraar', 'gesloten', 'overeenkomst', 'rechtstreeks', 'bij', 'die', 'zorgverzekeraar', 'in', 'rekening', 'brengt', ',', 'verstrekt', 'die', 'zorgverzekeraar', 'of', 'een', 'door', 'die', 'zorgverzekeraar', 'aangewezen', 'persoon', 'de', 'persoonsgegevens', 'van', 'de', 'verzekerde', ',', 'waaronder', 'gegevens', 'over', 'gezondheid', 'als', 'bedoeld', 'in']",[],0.0,1.0,"['Actor', 'Actor', 'Actor', 'Actor', 'Actor', 'Actor', 'Actor', 'Actor', 'Actor', 'Actor', ',', 'Actor', 'Actor', ',', 'Actor', 'Actor', ',', 'Actor', 'Actor', 'Actor', 'Actor', 'Actor', 'Actor', 'Actor', 'Actor', 'Actor', 'Actor', 'Actor', 'Actor', 'Actor', 'Actor', 'Actor', 'Actor', 'Actor', 'Actor', 'Actor', 'Actor', 'O', ',', 'O', 'Recipient', 'Recipient', 'Recipient', 'Recipient', 'Recipient', 'Recipient', 'Recipient', 'Recipient', 'O', 'Object', 'Object', 'Object', 'Object', 'Object', ',', 'Object', 'Object', 'Object', 'Object', 'Object', 'O', 'O']",DS,,NOT_AVAILABLE_THIS_ROUND,False,Zorgverzekeringswet,"['Actor', 'Actor', 'Actor', 'Actor', 'Actor', 'Actor', 'Actor', 'Actor', 'Actor', 'Actor', ',', 'Actor', 'Actor', ',', 'Actor', 'Actor', ',', 'Actor', 'Actor', 'Actor', 'Actor', 'Actor', 'Actor', 'Actor', 'Actor', 'Actor', 'Actor', 'Actor', 'Actor', 'Actor', 'Actor', 'Actor', 'Actor', 'Actor', 'Actor', 'Actor', 'Actor', 'O', ',', 'O', 'Recipient', 'Recipient', 'Recipient', 'Recipient', 'Recipient', 'Recipient', 'Recipient', 'Recipient', 'O', 'Object', 'Object', 'Object', 'Object', 'Object', ',', 'Object', 'Object', 'Object', 'Object', 'Object', 'O', 'O']"
annotator_14,104-Spoorwegwet,Een concessie wordt niet verleend aan een spoorwegonderneming dan met inachtneming van ,"['Een', 'concessie', 'wordt', 'niet', 'verleend', 'aan', 'een', 'spoorwegonderneming', 'dan', 'met', 'inachtneming', 'van']","['dan', 'met', 'inachtneming', 'van']",1.0,1.0,"['Object', 'Object', 'Action', 'Action', 'Action', 'Recipient', 'Recipient', 'Recipient', 'Precondition', 'Precondition', 'Precondition', 'Precondition']",DS,,NOT_AVAILABLE_THIS_ROUND,False,Spoorwegwet,"['Object', 'Object', 'Action', 'Action', 'Action', 'Recipient', 'Recipient', 'Recipient', 'Precondition', 'Precondition', 'Precondition', 'Precondition']"
annotator_13,189-Wet_rechterlijke_organisatie,"Het bestuur stelt een zaaksverdelingsreglement vast ,  waarin per zittingsplaats wordt bepaald voor welke categorien van zaken in die zittingsplaats zittingen worden gehouden . ","['Het', 'bestuur', 'stelt', 'een', 'zaaksverdelingsreglement', 'vast', ',', 'waarin', 'per', 'zittingsplaats', 'wordt', 'bepaald', 'voor', 'welke', 'categorien', 'van', 'zaken', 'in', 'die', 'zittingsplaats', 'zittingen', 'worden', 'gehouden', '.']",[],0.0,0.0,"['Actor', 'Actor', 'Action', 'Object', 'Object', 'Action', ',', 'Object', 'Object', 'Object', 'Object', 'Object', 'Object', 'Object', 'Object', 'Object', 'Object', 'Object', 'Object', 'Object', 'Object', 'Object', 'Object', '.']",DS,,NOT_AVAILABLE_THIS_ROUND,False,Wet_rechterlijke_organisatie,"['Actor', 'Actor', 'Action', 'Object', 'Object', 'Action', ',', 'Object', 'Object', 'Object', 'Object', 'Object', 'Object', 'Object', 'Object', 'Object', 'Object', 'Object', 'Object', 'Object', 'Object', 'Object', 'Object', '.']"
annotator_14,71-Vreemdelingenwet_2000,"Onze Minister stelt het model van de verklaring ,  bedoeld in het eerste lid ,  vast . ","['Onze', 'Minister', 'stelt', 'het', 'model', 'van', 'de', 'verklaring', ',', 'bedoeld', 'in', 'het', 'eerste', 'lid', ',', 'vast', '.']",[],0.0,0.0,"['Actor', 'Actor', 'Action', 'Object', 'Object', 'Object', 'Object', 'Object', ',', 'Object', 'Object', 'Object', 'Object', 'Object', ',', 'O', '.']",DS,,NOT_AVAILABLE_THIS_ROUND,False,Vreemdelingenwet_2000,"['Actor', 'Actor', 'Action', 'Object', 'Object', 'Object', 'Object', 'Object', ',', 'Object', 'Object', 'Object', 'Object', 'Object', ',', 'O', '.']"
annotator_14,80-Wet_publieke_gezondheid,"Voor bij algemene maatregel van bestuur aangewezen vectoren draagt Onze Minister ,  in afwijking van  ,  zorg voor maatregelen ter preventie van vestiging van dergelijke vectoren ,  waaronder het nemen van bestrijdingsmaatregelen . ","['Voor', 'bij', 'algemene', 'maatregel', 'van', 'bestuur', 'aangewezen', 'vectoren', 'draagt', 'Onze', 'Minister', ',', 'in', 'afwijking', 'van', ',', 'zorg', 'voor', 'maatregelen', 'ter', 'preventie', 'van', 'vestiging', 'van', 'dergelijke', 'vectoren', ',', 'waaronder', 'het', 'nemen', 'van', 'bestrijdingsmaatregelen', '.']",[],0.0,1.0,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'Action', 'Actor', 'Actor', ',', 'O', 'O', 'O', ',', 'O', 'Object', 'Object', 'Object', 'Object', 'Object', 'Object', 'Object', 'Object', 'Object', ',', 'Object', 'Object', 'Object', 'Object', 'O', '.']",DS,,NOT_AVAILABLE_THIS_ROUND,False,Wet_publieke_gezondheid,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'Action', 'Actor', 'Actor', ',', 'O', 'O', 'O', ',', 'O', 'Object', 'Object', 'Object', 'Object', 'Object', 'Object', 'Object', 'Object', 'Object', ',', 'Object', 'Object', 'Object', 'Object', 'O', '.']"
annotator_3,54-Wet_op_bijzondere_medische_verrichtingen,"Beroepen ,  ingesteld tegen beslissingen op grond van  ,  worden afgewikkeld overeenkomstig de in die wet voorziene procedure ,  zoals die wet luidde tot de inwerkingtreding van deze wet . ","['Beroepen', ',', 'ingesteld', 'tegen', 'beslissingen', 'op', 'grond', 'van', ',', 'worden', 'afgewikkeld', 'overeenkomstig', 'de', 'in', 'die', 'wet', 'voorziene', 'procedure', ',', 'zoals', 'die', 'wet', 'luidde', 'tot', 'de', 'inwerkingtreding', 'van', 'deze', 'wet', '.']",[],0.0,1.0,"['Object', ',', 'Object', 'Object', 'Object', 'Object', 'Object', 'Object', ',', 'Action', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', ',', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', '.']",DS,,NOT_AVAILABLE_THIS_ROUND,False,Wet_op_bijzondere_medische_verrichtingen,"['Object', ',', 'Object', 'Object', 'Object', 'Object', 'Object', 'Object', ',', 'Action', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', ',', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', '.']"
annotator_14,195-Zorgverzekeringswet,Het op grond van het eerste of tweede lid berekende bedrag wordt afgerond op hele euros . ,"['Het', 'op', 'grond', 'van', 'het', 'eerste', 'of', 'tweede', 'lid', 'berekende', 'bedrag', 'wordt', 'afgerond', 'op', 'hele', 'euros', '.']",[],0.0,0.0,"['Object', 'Object', 'Object', 'Object', 'Object', 'Object', 'Object', 'Object', 'Object', 'Object', 'Object', 'Action', 'Action', 'O', 'O', 'O', '.']",DS,,NOT_AVAILABLE_THIS_ROUND,False,Zorgverzekeringswet,"['Object', 'Object', 'Object', 'Object', 'Object', 'Object', 'Object', 'Object', 'Object', 'Object', 'Object', 'Action', 'Action', 'O', 'O', 'O', '.']"
annotator_3,461-Wet_milieubeheer,"Een milieueffectrapport wordt gemaakt bij de voorbereiding van een op grond van een wettelijke of bestuursrechtelijke bepaling verplicht vast te stellen plan waarvoor ,  in verband met een daarin opgenomen activiteit ,  een passende beoordeling moet worden gemaakt op grond van  . ","['Een', 'milieueffectrapport', 'wordt', 'gemaakt', 'bij', 'de', 'voorbereiding', 'van', 'een', 'op', 'grond', 'van', 'een', 'wettelijke', 'of', 'bestuursrechtelijke', 'bepaling', 'verplicht', 'vast', 'te', 'stellen', 'plan', 'waarvoor', ',', 'in', 'verband', 'met', 'een', 'daarin', 'opgenomen', 'activiteit', ',', 'een', 'passende', 'beoordeling', 'moet', 'worden', 'gemaakt', 'op', 'grond', 'van', '.']",[],0.0,1.0,"['Object', 'Object', 'Action', 'Action', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', ',', 'O', 'O', 'O', 'O', 'O', 'O', 'O', ',', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', '.']",DS,,NOT_AVAILABLE_THIS_ROUND,False,Wet_milieubeheer,"['Object', 'Object', 'Action', 'Action', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', ',', 'O', 'O', 'O', 'O', 'O', 'O', 'O', ',', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', '.']"
annotator_3,660-Spoorwegwet,Bij algemene maatregel van bestuur worden regels gesteld over de verdeling van capaciteit . ,"['Bij', 'algemene', 'maatregel', 'van', 'bestuur', 'worden', 'regels', 'gesteld', 'over', 'de', 'verdeling', 'van', 'capaciteit', '.']","['Bij', 'algemene', 'maatregel', 'van', 'bestuur']",1.0,1.0,"['Precondition', 'Precondition', 'Precondition', 'Precondition', 'Precondition', 'Action', 'Object', 'Action', 'Object', 'Object', 'Object', 'Object', 'Object', '.']",DS,,NOT_AVAILABLE_THIS_ROUND,False,Spoorwegwet,"['Precondition', 'Precondition', 'Precondition', 'Precondition', 'Precondition', 'Action', 'Object', 'Action', 'Object', 'Object', 'Object', 'Object', 'Object', '.']"
annotator_14,647-Wet_rechterlijke_organisatie,"Bij of krachtens algemene maatregel van bestuur kunnen regels worden gesteld met betrekking tot de voorbereiding en de inrichting van het begrotingsvoorstel en de meerjarenraming ,  met inbegrip van de daarbij behorende toelichting en bijlagen . ","['Bij', 'of', 'krachtens', 'algemene', 'maatregel', 'van', 'bestuur', 'kunnen', 'regels', 'worden', 'gesteld', 'met', 'betrekking', 'tot', 'de', 'voorbereiding', 'en', 'de', 'inrichting', 'van', 'het', 'begrotingsvoorstel', 'en', 'de', 'meerjarenraming', ',', 'met', 'inbegrip', 'van', 'de', 'daarbij', 'behorende', 'toelichting', 'en', 'bijlagen', '.']","['Bij', 'of', 'krachtens', 'algemene', 'maatregel', 'van', 'bestuur']",1.0,1.0,"['Precondition', 'Precondition', 'Precondition', 'Precondition', 'Precondition', 'Precondition', 'Precondition', 'Action', 'Object', 'Action', 'Action', 'Object', 'Object', 'Object', 'Object', 'Object', 'Object', 'Object', 'Object', 'Object', 'Object', 'Object', 'Object', 'Object', 'Object', ',', 'Object', 'Object', 'Object', 'Object', 'Object', 'Object', 'Object', 'Object', 'Object', '.']",DS,,NOT_AVAILABLE_THIS_ROUND,False,Wet_rechterlijke_organisatie,"['Precondition', 'Precondition', 'Precondition', 'Precondition', 'Precondition', 'Precondition', 'Precondition', 'Action', 'Object', 'Action', 'Action', 'Object', 'Object', 'Object', 'Object', 'Object', 'Object', 'Object', 'Object', 'Object', 'Object', 'Object', 'Object', 'Object', 'Object', ',', 'Object', 'Object', 'Object', 'Object', 'Object', 'Object', 'Object', 'Object', 'Object', '.']"
annotator_10,935-Spoorwegwet,"Aanvragen voor een vergunning voor indienststelling van een spoorvoertuig respectievelijk voor een type spoorvoertuig of een ontheffing die voor de inwerkingtreding van  zijn ingediend en waarop op de dag dat hoofdstuk 2a in werking treedt nog niet is beslist ,  worden aangemerkt als volgt : hoofdstuk 2a","['Aanvragen', 'voor', 'een', 'vergunning', 'voor', 'indienststelling', 'van', 'een', 'spoorvoertuig', 'respectievelijk', 'voor', 'een', 'type', 'spoorvoertuig', 'of', 'een', 'ontheffing', 'die', 'voor', 'de', 'inwerkingtreding', 'van', 'zijn', 'ingediend', 'en', 'waarop', 'op', 'de', 'dag', 'dat', 'hoofdstuk', '2a', 'in', 'werking', 'treedt', 'nog', 'niet', 'is', 'beslist', ',', 'worden', 'aangemerkt', 'als', 'volgt', ':', 'hoofdstuk', '2a']",[],0.0,0.0,"['Object', 'Object', 'Object', 'Object', 'Object', 'Object', 'Object', 'Object', 'Object', 'Object', 'Object', 'Object', 'Object', 'Object', 'Object', 'Object', 'Object', 'Object', 'Object', 'Object', 'Object', 'Object', 'Object', 'Object', 'Object', 'Object', 'Object', 'Object', 'Object', 'Object', 'Object', 'Object', 'Object', 'Object', 'Object', 'Object', 'Object', 'Object', 'Object', ',', 'Action', 'O', 'O', 'O', ':', 'O', 'O']",DS,,NOT_AVAILABLE_THIS_ROUND,False,Spoorwegwet,"['Object', 'Object', 'Object', 'Object', 'Object', 'Object', 'Object', 'Object', 'Object', 'Object', 'Object', 'Object', 'Object', 'Object', 'Object', 'Object', 'Object', 'Object', 'Object', 'Object', 'Object', 'Object', 'Object', 'Object', 'Object', 'Object', 'Object', 'Object', 'Object', 'Object', 'Object', 'Object', 'Object', 'Object', 'Object', 'Object', 'Object', 'Object', 'Object', ',', 'Action', 'O', 'O', 'O', ':', 'O', 'O']"
annotator_13,372-Politiewet_2012,"Bij regeling van Onze Minister en Onze Minister van Defensie kunnen nadere regels worden gesteld omtrent de uitvoering van het tweede en derde lid ,  alsmede de organisatie van de bijzondere bijstandseenheden . ","['Bij', 'regeling', 'van', 'Onze', 'Minister', 'en', 'Onze', 'Minister', 'van', 'Defensie', 'kunnen', 'nadere', 'regels', 'worden', 'gesteld', 'omtrent', 'de', 'uitvoering', 'van', 'het', 'tweede', 'en', 'derde', 'lid', ',', 'alsmede', 'de', 'organisatie', 'van', 'de', 'bijzondere', 'bijstandseenheden', '.']","['Bij', 'regeling', 'van', 'Onze', 'Minister', 'en', 'Onze', 'Minister', 'van', 'Defensie']",1.0,1.0,"['Precondition', 'Precondition', 'Precondition', 'Precondition', 'Precondition', 'Precondition', 'Precondition', 'Precondition', 'Precondition', 'Precondition', 'Action', 'Object', 'Object', 'Action', 'Action', 'Object', 'Object', 'Object', 'Object', 'Object', 'Object', 'Object', 'Object', 'Object', ',', 'Object', 'Object', 'Object', 'Object', 'Object', 'Object', 'Object', '.']",DS,,NOT_AVAILABLE_THIS_ROUND,False,Politiewet_2012,"['Precondition', 'Precondition', 'Precondition', 'Precondition', 'Precondition', 'Precondition', 'Precondition', 'Precondition', 'Precondition', 'Precondition', 'Action', 'Object', 'Object', 'Action', 'Action', 'Object', 'Object', 'Object', 'Object', 'Object', 'Object', 'Object', 'Object', 'Object', ',', 'Object', 'Object', 'Object', 'Object', 'Object', 'Object', 'Object', '.']"
annotator_14,548-Jeugdwet,"Onverminderd het bepaalde in  bewaart de jeugdhulpverlener het dossier gedurende twintig jaar ,  te rekenen vanaf het tijdstip waarop de laatste wijziging in het dossier heeft plaatsgevonden ,  of zoveel langer als redelijkerwijs uit de zorg van een goed jeugdhulpverlener voortvloeit . ","['Onverminderd', 'het', 'bepaalde', 'in', 'bewaart', 'de', 'jeugdhulpverlener', 'het', 'dossier', 'gedurende', 'twintig', 'jaar', ',', 'te', 'rekenen', 'vanaf', 'het', 'tijdstip', 'waarop', 'de', 'laatste', 'wijziging', 'in', 'het', 'dossier', 'heeft', 'plaatsgevonden', ',', 'of', 'zoveel', 'langer', 'als', 'redelijkerwijs', 'uit', 'de', 'zorg', 'van', 'een', 'goed', 'jeugdhulpverlener', 'voortvloeit', '.']",[],0.0,1.0,"['O', 'O', 'O', 'O', 'Action', 'Actor', 'Actor', 'Object', 'Object', 'O', 'O', 'O', ',', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', ',', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', '.']",DS,,NOT_AVAILABLE_THIS_ROUND,False,Jeugdwet,"['O', 'O', 'O', 'O', 'Action', 'Actor', 'Actor', 'Object', 'Object', 'O', 'O', 'O', ',', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', ',', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', '.']"
annotator_3,171-Vreemdelingenbesluit_2000,De vervoerder vernietigt de krachtens het eerste lid verzamelde gegevens binnen 24 uur na aankomst in Nederland .,"['De', 'vervoerder', 'vernietigt', 'de', 'krachtens', 'het', 'eerste', 'lid', 'verzamelde', 'gegevens', 'binnen', '24', 'uur', 'na', 'aankomst', 'in', 'Nederland', '.']",[],0.0,0.0,"['Actor', 'Actor', 'Action', 'Object', 'Object', 'Object', 'Object', 'Object', 'Object', 'Object', 'O', 'O', 'O', 'O', 'O', 'O', 'O', '.']",DS,,NOT_AVAILABLE_THIS_ROUND,False,Vreemdelingenbesluit_2000,"['Actor', 'Actor', 'Action', 'Object', 'Object', 'Object', 'Object', 'Object', 'Object', 'Object', 'O', 'O', 'O', 'O', 'O', 'O', 'O', '.']"
annotator_14,189-Reglement_verkeersregels_en_verkeerstekens_1990,"Fietsen en bromfietsen worden geplaatst op het trottoir ,  op het voetpad of in de berm dan wel op andere door het bevoegde gezag aangewezen plaatsen . ","['Fietsen', 'en', 'bromfietsen', 'worden', 'geplaatst', 'op', 'het', 'trottoir', ',', 'op', 'het', 'voetpad', 'of', 'in', 'de', 'berm', 'dan', 'wel', 'op', 'andere', 'door', 'het', 'bevoegde', 'gezag', 'aangewezen', 'plaatsen', '.']",[],0.0,0.0,"['Object', 'Object', 'Object', 'Action', 'Action', 'O', 'O', 'O', ',', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', '.']",DS,,NOT_AVAILABLE_THIS_ROUND,False,Reglement_verkeersregels_en_verkeerstekens_1990,"['Object', 'Object', 'Object', 'Action', 'Action', 'O', 'O', 'O', ',', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', '.']"
annotator_3,644-Spoorwegwet,"De beheerder brengt in de netverklaring zo nodig wijzigingen aan ,  met inachtneming van artikel 32 ,  zesde lid ,  van richtlijn 2012 / 34 / EU .","['De', 'beheerder', 'brengt', 'in', 'de', 'netverklaring', 'zo', 'nodig', 'wijzigingen', 'aan', ',', 'met', 'inachtneming', 'van', 'artikel', '32', ',', 'zesde', 'lid', ',', 'van', 'richtlijn', '2012', '/', '34', '/', 'EU', '.']","['met', 'inachtneming', 'van', 'artikel', '32', '', '', 'zesde', 'lid', '', '', 'van', 'richtlijn', '2012', '/', '34', '/', 'EU']",1.0,1.0,"['Actor', 'Actor', 'Action', 'Object', 'Object', 'Object', 'O', 'O', 'Action', 'Action', ',', 'O', 'O', 'O', 'O', 'O', ',', 'O', 'O', ',', 'O', 'O', 'O', '/', 'O', '/', 'O', '.']",DS,,NOT_AVAILABLE_THIS_ROUND,False,Spoorwegwet,"['Actor', 'Actor', 'Action', 'Object', 'Object', 'Object', 'O', 'O', 'Action', 'Action', ',', 'O', 'O', 'O', 'O', 'O', ',', 'O', 'O', ',', 'O', 'O', 'O', '/', 'O', '/', 'O', '.']"
annotator_3,247-Wet_natuurbescherming,Zienswijzen kunnen naar voren worden gebracht door een ieder . ,"['Zienswijzen', 'kunnen', 'naar', 'voren', 'worden', 'gebracht', 'door', 'een', 'ieder', '.']",[],0.0,0.0,"['Object', 'Action', 'Action', 'Action', 'Action', 'Action', 'Actor', 'Actor', 'Actor', '.']",DS,,NOT_AVAILABLE_THIS_ROUND,False,Wet_natuurbescherming,"['Object', 'Action', 'Action', 'Action', 'Action', 'Action', 'Actor', 'Actor', 'Actor', '.']"
annotator_14,873-Vreemdelingenwet_2000,"Indien bezwaar wordt gemaakt tegen een beschikking omtrent de afgifte van de machtiging tot voorlopig verblijf ,  bedoeld in  ,  de verblijfsvergunning ,  bedoeld in  of  ,  dan wel de ongewenstverklaring ,  bedoeld in  ,  wordt in afwijking van  beslist binnen negentien weken ,  gerekend vanaf de dag na die waarop de termijn voor het indienen van het bezwaarschrift is verstreken . ","['Indien', 'bezwaar', 'wordt', 'gemaakt', 'tegen', 'een', 'beschikking', 'omtrent', 'de', 'afgifte', 'van', 'de', 'machtiging', 'tot', 'voorlopig', 'verblijf', ',', 'bedoeld', 'in', ',', 'de', 'verblijfsvergunning', ',', 'bedoeld', 'in', 'of', ',', 'dan', 'wel', 'de', 'ongewenstverklaring', ',', 'bedoeld', 'in', ',', 'wordt', 'in', 'afwijking', 'van', 'beslist', 'binnen', 'negentien', 'weken', ',', 'gerekend', 'vanaf', 'de', 'dag', 'na', 'die', 'waarop', 'de', 'termijn', 'voor', 'het', 'indienen', 'van', 'het', 'bezwaarschrift', 'is', 'verstreken', '.']","['Indien', 'bezwaar', 'wordt', 'gemaakt', 'tegen', 'een', 'beschikking', 'omtrent', 'de', 'afgifte', 'van', 'de', 'machtiging', 'tot', 'voorlopig', 'verblijf', '', '', 'bedoeld', 'in', '', '', 'de', 'verblijfsvergunning', '', '', 'bedoeld', 'in', 'of', '', '', 'dan', 'wel', 'de', 'ongewenstverklaring', '', '', 'bedoeld', 'in']",1.0,1.0,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', ',', 'O', 'O', ',', 'O', 'O', ',', 'O', 'O', 'O', ',', 'O', 'O', 'O', 'O', ',', 'O', 'Action', ',', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', ',', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', '.']",DS,,NOT_AVAILABLE_THIS_ROUND,False,Vreemdelingenwet_2000,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', ',', 'O', 'O', ',', 'O', 'O', ',', 'O', 'O', 'O', ',', 'O', 'O', 'O', 'O', ',', 'O', 'Action', ',', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', ',', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', '.']"
annotator_14,741-Vreemdelingenbesluit_2000,"Indien er sprake is van een situatie als bedoeld in het derde lid ,  wordt het onderzoek naar de aanvraag opgeschort . ","['Indien', 'er', 'sprake', 'is', 'van', 'een', 'situatie', 'als', 'bedoeld', 'in', 'het', 'derde', 'lid', ',', 'wordt', 'het', 'onderzoek', 'naar', 'de', 'aanvraag', 'opgeschort', '.']","['Indien', 'er', 'sprake', 'is', 'van', 'een', 'situatie', 'als', 'bedoeld', 'in', 'het', 'derde', 'lid']",1.0,0.0,"['Precondition', 'Precondition', 'Precondition', 'Precondition', 'Precondition', 'Precondition', 'Precondition', 'Precondition', 'Precondition', 'Precondition', 'Precondition', 'Precondition', 'Precondition', ',', 'Action', 'Object', 'Object', 'Object', 'Object', 'Object', 'Action', '.']",DS,,NOT_AVAILABLE_THIS_ROUND,False,Vreemdelingenbesluit_2000,"['Precondition', 'Precondition', 'Precondition', 'Precondition', 'Precondition', 'Precondition', 'Precondition', 'Precondition', 'Precondition', 'Precondition', 'Precondition', 'Precondition', 'Precondition', ',', 'Action', 'Object', 'Object', 'Object', 'Object', 'Object', 'Action', '.']"
annotator_14,215-Vreemdelingenwet_2000,Daarbij kan ter uitvoering van een verdrag of een bindende EU - rechtshandeling worden afgeweken van  . ,"['Daarbij', 'kan', 'ter', 'uitvoering', 'van', 'een', 'verdrag', 'of', 'een', 'bindende', 'EU', '-', 'rechtshandeling', 'worden', 'afgeweken', 'van', '.']","['ter', 'uitvoering', 'van', 'een', 'verdrag', 'of', 'een', 'bindende', 'EU', '-', 'rechtshandeling']",0.0,0.0,"['O', 'O', 'Precondition', 'Precondition', 'Precondition', 'Precondition', 'Precondition', 'Precondition', 'Precondition', 'Precondition', 'Precondition', 'Precondition', 'Precondition', 'Action', 'Action', 'O', '.']",DS,,NOT_AVAILABLE_THIS_ROUND,False,Vreemdelingenwet_2000,"['O', 'O', 'Precondition', 'Precondition', 'Precondition', 'Precondition', 'Precondition', 'Precondition', 'Precondition', 'Precondition', 'Precondition', 'Precondition', 'Precondition', 'Action', 'Action', 'O', '.']"
annotator_3,79-Kaderwet_zelfstandige_bestuursorganen,"Een zelfstandig bestuursorgaan dat onderdeel is van de Staat ,  zendt jaarlijks voor 1april aan Onze Minister de ontwerp - begroting voor het daaropvolgende jaar .","['Een', 'zelfstandig', 'bestuursorgaan', 'dat', 'onderdeel', 'is', 'van', 'de', 'Staat', ',', 'zendt', 'jaarlijks', 'voor', '1april', 'aan', 'Onze', 'Minister', 'de', 'ontwerp', '-', 'begroting', 'voor', 'het', 'daaropvolgende', 'jaar', '.']",[],0.0,0.0,"['Actor', 'Actor', 'Actor', 'Actor', 'Actor', 'Actor', 'Actor', 'Actor', 'Actor', ',', 'Action', 'O', 'O', 'O', 'Recipient', 'Recipient', 'Recipient', 'Object', 'Object', 'Object', 'Object', 'Object', 'Object', 'Object', 'Object', '.']",DS,,NOT_AVAILABLE_THIS_ROUND,False,Kaderwet_zelfstandige_bestuursorganen,"['Actor', 'Actor', 'Actor', 'Actor', 'Actor', 'Actor', 'Actor', 'Actor', 'Actor', ',', 'Action', 'O', 'O', 'O', 'Recipient', 'Recipient', 'Recipient', 'Object', 'Object', 'Object', 'Object', 'Object', 'Object', 'Object', 'Object', '.']"
